,no,gender,age,height,weight,ta,hr,thermal sensation,bmi,griffith
3708,63,1,22,179.0,77.0,25.7,66.2,0.5,24.03,0.87
3709,63,1,22,179.0,77.0,27.4,60.8,3.0,24.03,0.87
3710,63,1,22,179.0,77.0,27.6,59.9,2.0,24.03,0.87
3711,64,0,23,174.0,51.0,22.9,16.8,0.0,16.85,0.16
3712,64,0,23,174.0,51.0,24.0,16.4,1.0,16.85,0.16
3713,64,0,23,174.0,51.0,24.6,16.3,0.0,16.85,0.16
3714,64,0,23,174.0,51.0,24.9,16.2,0.0,16.85,0.16
3715,64,0,23,174.0,51.0,25.0,16.3,0.0,16.85,0.16
3716,64,0,23,174.0,51.0,25.3,13.6,0.0,16.85,0.16
3717,64,0,23,174.0,51.0,25.4,14.7,0.0,16.85,0.16
3718,64,0,23,174.0,51.0,25.7,15.2,1.0,16.85,0.16
3719,64,0,23,174.0,51.0,25.3,15.9,0.0,16.85,0.16
3720,64,0,23,174.0,51.0,25.0,16.5,0.0,16.85,0.16
3721,64,0,23,174.0,51.0,24.9,16.8,0.0,16.85,0.16
3722,64,0,23,174.0,51.0,24.7,16.8,0.0,16.85,0.16
3723,64,0,23,174.0,51.0,22.2,15.7,1.0,16.85,0.16
3724,64,0,23,174.0,51.0,22.6,16.3,0.0,16.85,0.16
3725,64,0,23,174.0,51.0,22.9,16.6,0.0,16.85,0.16
3726,64,0,23,174.0,51.0,23.7,16.2,0.0,16.85,0.16
3727,64,0,23,174.0,51.0,24.3,16.4,0.0,16.85,0.16
3728,64,0,23,174.0,51.0,24.8,16.5,0.0,16.85,0.16
3729,64,0,23,174.0,51.0,25.1,16.5,0.0,16.85,0.16
3730,64,0,23,174.0,51.0,25.6,14.4,0.5,16.85,0.16
3731,64,0,23,174.0,51.0,25.8,15.2,0.5,16.85,0.16
3732,64,0,23,174.0,51.0,25.9,16.0,0.0,16.85,0.16
3733,64,0,23,174.0,51.0,25.6,17.0,1.5,16.85,0.16
3734,64,0,23,174.0,51.0,25.4,17.4,0.0,16.85,0.16
3735,64,0,23,174.0,51.0,25.3,18.0,0.0,16.85,0.16
3736,64,0,23,174.0,51.0,25.2,18.4,0.0,16.85,0.16
3737,64,0,23,174.0,51.0,22.2,15.3,1.0,16.85,0.16
3738,64,0,23,174.0,51.0,22.6,16.3,0.0,16.85,0.16
3739,64,0,23,174.0,51.0,23.2,18.4,0.0,16.85,0.16
3740,64,0,23,174.0,51.0,24.2,17.8,0.0,16.85,0.16
3741,64,0,23,174.0,51.0,24.5,17.9,1.0,16.85,0.16
3742,64,0,23,174.0,51.0,24.9,17.9,1.5,16.85,0.16
3743,64,0,23,174.0,51.0,25.2,17.8,1.0,16.85,0.16
3744,64,0,23,174.0,51.0,25.8,15.0,0.0,16.85,0.16
3745,64,0,23,174.0,51.0,25.4,16.4,0.0,16.85,0.16
3746,64,0,23,174.0,51.0,25.2,17.0,0.5,16.85,0.16
3747,64,0,23,174.0,51.0,25.2,17.6,0.0,16.85,0.16
3748,64,0,23,174.0,51.0,25.1,18.2,0.0,16.85,0.16
3749,64,0,23,174.0,51.0,25.1,18.5,0.5,16.85,0.16
3750,64,0,23,174.0,51.0,25.1,19.2,0.5,16.85,0.16
3751,64,0,23,174.0,51.0,22.5,16.7,1.0,16.85,0.16
3752,64,0,23,174.0,51.0,22.9,17.9,1.0,16.85,0.16
3753,64,0,23,174.0,51.0,22.8,14.1,0.0,16.85,0.16
3754,64,0,23,174.0,51.0,23.1,14.7,0.0,16.85,0.16
3755,64,0,23,174.0,51.0,24.1,14.1,-0.5,16.85,0.16
3756,64,0,23,174.0,51.0,24.6,14.1,0.0,16.85,0.16
3757,64,0,23,174.0,51.0,25.0,13.9,0.0,16.85,0.16
3758,64,0,23,174.0,51.0,25.8,13.3,1.0,16.85,0.16
3759,64,0,23,174.0,51.0,25.4,14.3,0.0,16.85,0.16
3760,64,0,23,174.0,51.0,25.2,14.9,1.0,16.85,0.16
3761,64,0,23,174.0,51.0,25.2,15.3,0.5,16.85,0.16
3762,64,0,23,174.0,51.0,25.1,15.7,0.0,16.85,0.16
3763,64,0,23,174.0,51.0,25.1,16.1,0.0,16.85,0.16
3764,64,0,23,174.0,51.0,25.0,16.2,0.0,16.85,0.16
3765,64,0,23,174.0,51.0,21.9,11.8,0.0,16.85,0.16
3766,64,0,23,174.0,51.0,22.5,13.2,0.0,16.85,0.16
3767,64,0,23,174.0,51.0,23.1,17.1,0.0,16.85,0.16
3768,64,0,23,174.0,51.0,23.3,17.3,0.0,16.85,0.16
3769,64,0,23,174.0,51.0,24.4,16.3,0.0,16.85,0.16
3770,64,0,23,174.0,51.0,24.8,16.8,0.0,16.85,0.16
3771,64,0,23,174.0,51.0,25.1,17.0,0.0,16.85,0.16
3772,64,0,23,174.0,51.0,25.8,14.4,1.0,16.85,0.16
3773,64,0,23,174.0,51.0,25.4,16.3,0.5,16.85,0.16
3774,64,0,23,174.0,51.0,25.3,17.4,0.0,16.85,0.16
3775,64,0,23,174.0,51.0,25.2,18.1,0.0,16.85,0.16
3776,64,0,23,174.0,51.0,25.1,18.0,0.0,16.85,0.16
3777,64,0,23,174.0,51.0,25.1,18.4,0.5,16.85,0.16
3778,64,0,23,174.0,51.0,25.0,18.9,0.0,16.85,0.16
3779,64,0,23,174.0,51.0,22.5,14.9,0.0,16.85,0.16
3780,64,0,23,174.0,51.0,22.9,16.7,0.0,16.85,0.16
3781,65,1,23,175.0,77.0,24.2,62.6,1.0,25.14,1.06
3782,65,1,23,175.0,77.0,25.1,60.4,0.0,25.14,1.06
3783,65,1,23,175.0,77.0,25.9,57.6,1.0,25.14,1.06
3784,65,1,23,175.0,77.0,26.2,55.8,1.0,25.14,1.06
3785,65,1,23,175.0,77.0,26.3,54.2,0.0,25.14,1.06
3786,65,1,23,175.0,77.0,26.4,53.2,0.0,25.14,1.06
3787,65,1,23,175.0,77.0,26.3,54.5,0.0,25.14,1.06
3788,65,1,23,175.0,77.0,27.4,56.8,1.0,25.14,1.06
3789,65,1,23,175.0,77.0,27.5,58.6,1.0,25.14,1.06
3790,65,1,23,175.0,77.0,27.4,59.7,1.0,25.14,1.06
3791,65,1,23,175.0,77.0,27.3,60.0,0.0,25.14,1.06
3792,65,1,23,175.0,77.0,27.0,58.1,0.8,25.14,1.06
3793,65,1,23,175.0,77.0,26.9,57.2,-1.0,25.14,1.06
3794,65,1,23,175.0,77.0,26.8,56.9,0.3,25.14,1.06
3795,65,1,23,175.0,77.0,26.7,56.5,0.0,25.14,1.06
3796,65,1,23,175.0,77.0,23.7,53.6,0.0,25.14,1.06
3797,65,1,23,175.0,77.0,23.9,54.8,-0.5,25.14,1.06
3798,65,1,23,175.0,77.0,24.0,54.1,-0.7,25.14,1.06
3799,65,1,23,175.0,77.0,24.0,53.7,-0.8,25.14,1.06
3800,65,1,23,175.0,77.0,24.1,53.6,-0.7,25.14,1.06
3801,65,1,23,175.0,77.0,25.4,54.1,-0.7,25.14,1.06
3802,65,1,23,175.0,77.0,25.7,55.0,-0.5,25.14,1.06
3803,65,1,23,175.0,77.0,25.6,60.3,0.0,25.14,1.06
3804,65,1,23,175.0,77.0,26.1,60.3,0.3,25.14,1.06
3805,65,1,23,175.0,77.0,26.4,60.7,0.5,25.14,1.06
3806,65,1,23,175.0,77.0,26.6,61.9,-0.5,25.14,1.06
3807,65,1,23,175.0,77.0,26.9,61.4,-0.8,25.14,1.06
3808,65,1,23,175.0,77.0,27.1,61.0,-0.8,25.14,1.06
3809,65,1,23,175.0,77.0,27.2,60.9,-0.5,25.14,1.06
3810,65,1,23,175.0,77.0,27.2,60.6,0.2,25.14,1.06
3811,65,1,23,175.0,77.0,23.9,63.4,-1.0,25.14,1.06
3812,65,1,23,175.0,77.0,23.2,61.8,-0.8,25.14,1.06
3813,65,1,23,175.0,77.0,22.8,60.7,-0.9,25.14,1.06
3814,65,1,23,175.0,77.0,23.0,59.6,-0.9,25.14,1.06
3815,65,1,23,175.0,77.0,24.5,59.1,0.5,25.14,1.06
3816,65,1,23,175.0,77.0,25.4,57.6,0.5,25.14,1.06
3817,65,1,23,175.0,77.0,25.8,57.8,0.6,25.14,1.06
3818,65,1,23,175.0,77.0,26.3,61.3,1.0,25.14,1.06
3819,65,1,23,175.0,77.0,26.5,61.0,1.0,25.14,1.06
3820,65,1,23,175.0,77.0,26.7,61.5,1.0,25.14,1.06
3821,65,1,23,175.0,77.0,27.2,61.9,1.3,25.14,1.06
3822,65,1,23,175.0,77.0,27.4,61.7,0.3,25.14,1.06
3823,65,1,23,175.0,77.0,27.5,61.5,0.0,25.14,1.06
3824,65,1,23,175.0,77.0,27.3,62.2,0.0,25.14,1.06
3825,65,1,23,175.0,77.0,27.3,62.6,0.5,25.14,1.06
3826,65,1,23,175.0,77.0,26.8,64.8,0.5,25.14,1.06
3827,65,1,23,175.0,77.0,27.7,62.7,0.3,25.14,1.06
3828,65,1,23,175.0,77.0,28.0,62.6,0.2,25.14,1.06
3829,65,1,23,175.0,77.0,28.1,62.4,0.1,25.14,1.06
3830,65,1,23,175.0,77.0,27.9,63.5,0.0,25.14,1.06
3831,65,1,23,175.0,77.0,27.9,63.7,0.2,25.14,1.06
3832,65,1,23,175.0,77.0,27.9,64.0,0.0,25.14,1.06
3833,65,1,23,175.0,77.0,26.9,62.8,0.0,25.14,1.06
3834,65,1,23,175.0,77.0,26.3,63.5,-0.5,25.14,1.06
3835,65,1,23,175.0,77.0,25.9,62.5,-0.8,25.14,1.06
3836,65,1,23,175.0,77.0,24.7,60.6,-1.0,25.14,1.06
3837,65,1,23,175.0,77.0,24.2,58.5,-1.2,25.14,1.06
3838,65,1,23,175.0,77.0,24.4,59.3,-1.4,25.14,1.06
3839,65,1,23,175.0,77.0,25.2,55.6,-1.5,25.14,1.06
3840,65,1,23,175.0,77.0,25.2,54.7,-1.7,25.14,1.06
3841,65,1,23,175.0,77.0,25.8,54.7,0.2,25.14,1.06
3842,65,1,23,175.0,77.0,24.0,54.2,-0.2,25.14,1.06
3843,65,1,23,175.0,77.0,23.9,53.4,-0.5,25.14,1.06
3844,65,1,23,175.0,77.0,23.0,57.9,-1.0,25.14,1.06
3845,65,1,23,175.0,77.0,23.6,54.5,-1.0,25.14,1.06
3846,65,1,23,175.0,77.0,24.6,56.4,-1.0,25.14,1.06
3847,65,1,23,175.0,77.0,24.3,58.2,-1.2,25.14,1.06
3848,65,1,23,175.0,77.0,23.2,60.0,-0.2,25.14,1.06
3849,65,1,23,175.0,77.0,23.5,59.3,-0.2,25.14,1.06
3850,65,1,23,175.0,77.0,25.2,57.4,0.2,25.14,1.06
3851,65,1,23,175.0,77.0,25.8,56.7,0.3,25.14,1.06
3852,65,1,23,175.0,77.0,26.1,56.5,0.5,25.14,1.06
3853,65,1,23,175.0,77.0,26.4,57.1,0.6,25.14,1.06
3854,65,1,23,175.0,77.0,26.7,56.6,0.6,25.14,1.06
3855,65,1,23,175.0,77.0,26.7,56.5,0.6,25.14,1.06
3856,66,1,25,190.0,95.0,28.2,13.4,1.0,26.32,2.01
3857,66,1,25,190.0,95.0,24.7,15.8,1.0,26.32,2.01
3858,66,1,25,190.0,95.0,24.0,16.4,1.0,26.32,2.01
3859,66,1,25,190.0,95.0,23.7,16.7,-1.0,26.32,2.01
3860,66,1,25,190.0,95.0,23.4,16.7,-1.0,26.32,2.01
3861,66,1,25,190.0,95.0,22.0,16.8,-1.0,26.32,2.01
3862,66,1,25,190.0,95.0,22.4,17.3,-1.0,26.32,2.01
3863,66,1,25,190.0,95.0,22.6,17.6,-1.0,26.32,2.01
3864,66,1,25,190.0,95.0,28.0,13.3,0.0,26.32,2.01
3865,66,1,25,190.0,95.0,28.8,12.9,1.0,26.32,2.01
3866,66,1,25,190.0,95.0,27.9,13.9,1.0,26.32,2.01
3867,66,1,25,190.0,95.0,28.0,13.9,1.0,26.32,2.01
3868,66,1,25,190.0,95.0,27.1,12.5,0.0,26.32,2.01
3869,66,1,25,190.0,95.0,27.6,13.4,0.0,26.32,2.01
3870,66,1,25,190.0,95.0,22.5,15.1,-1.0,26.32,2.01
3871,66,1,25,190.0,95.0,23.2,14.4,-1.0,26.32,2.01
3872,66,1,25,190.0,95.0,23.9,14.4,0.0,26.32,2.01
3873,66,1,25,190.0,95.0,24.4,14.3,0.0,26.32,2.01
3874,66,1,25,190.0,95.0,24.8,14.3,0.0,26.32,2.01
3875,66,1,25,190.0,95.0,24.9,13.5,0.0,26.32,2.01
3876,66,1,25,190.0,95.0,25.2,14.1,1.0,26.32,2.01
3877,66,1,25,190.0,95.0,24.8,14.9,1.0,26.32,2.01
3878,66,1,25,190.0,95.0,24.5,15.5,1.0,26.32,2.01
3879,66,1,25,190.0,95.0,24.3,15.8,1.0,26.32,2.01
3880,66,1,25,190.0,95.0,24.4,16.1,1.0,26.32,2.01
3881,66,1,25,190.0,95.0,24.4,16.2,1.0,26.32,2.01
3882,66,1,25,190.0,95.0,21.5,13.9,-1.0,26.32,2.01
3883,66,1,25,190.0,95.0,22.0,14.8,-1.0,26.32,2.01
3884,66,1,25,190.0,95.0,25.5,65.3,0.5,26.32,2.01
3885,66,1,25,190.0,95.0,23.3,66.0,-0.5,26.32,2.01
3886,66,1,25,190.0,95.0,22.9,65.6,-0.5,26.32,2.01
3887,66,1,25,190.0,95.0,25.1,65.7,0.0,26.32,2.01
3888,66,1,25,190.0,95.0,25.4,66.3,0.5,26.32,2.01
3889,66,1,25,190.0,95.0,23.2,70.1,-0.5,26.32,2.01
3890,66,1,25,190.0,95.0,22.7,69.4,-0.5,26.32,2.01
3891,66,1,25,190.0,95.0,25.6,66.8,-0.5,26.32,2.01
3892,66,1,25,190.0,95.0,25.6,66.8,-0.5,26.32,2.01
3893,66,1,25,190.0,95.0,25.8,67.3,0.0,26.32,2.01
3894,66,1,25,190.0,95.0,25.9,66.0,-0.1,26.32,2.01
3895,66,1,25,190.0,95.0,23.6,65.3,-0.3,26.32,2.01
3896,66,1,25,190.0,95.0,23.9,70.1,-0.3,26.32,2.01
3897,66,1,25,190.0,95.0,25.4,67.6,-0.1,26.32,2.01
3898,66,1,25,190.0,95.0,23.1,70.7,-0.5,26.32,2.01
3899,66,1,25,190.0,95.0,23.4,68.3,-0.5,26.32,2.01
3900,66,1,25,190.0,95.0,23.6,66.6,-0.4,26.32,2.01
3901,66,1,25,190.0,95.0,23.7,64.4,-0.4,26.32,2.01
3902,66,1,25,190.0,95.0,25.1,68.2,0.0,26.32,2.01
3903,66,1,25,190.0,95.0,25.8,67.1,0.2,26.32,2.01
3904,66,1,25,190.0,95.0,26.2,66.6,0.0,26.32,2.01
3905,66,1,25,190.0,95.0,26.6,63.7,1.0,26.32,2.01
3906,66,1,25,190.0,95.0,27.2,64.1,1.2,26.32,2.01
3907,66,1,25,190.0,95.0,27.2,63.0,0.8,26.32,2.01
3908,66,1,25,190.0,95.0,27.7,63.1,1.0,26.32,2.01
3909,66,1,25,190.0,95.0,27.9,63.3,1.1,26.32,2.01
3910,66,1,25,190.0,95.0,28.0,62.5,0.8,26.32,2.01
3911,66,1,25,190.0,95.0,28.0,63.0,1.2,26.32,2.01
3912,66,1,25,190.0,95.0,26.8,64.8,0.5,26.32,2.01
3913,66,1,25,190.0,95.0,27.7,62.7,0.5,26.32,2.01
3914,66,1,25,190.0,95.0,28.0,62.6,0.8,26.32,2.01
3915,66,1,25,190.0,95.0,28.1,62.4,0.8,26.32,2.01
3916,66,1,25,190.0,95.0,27.9,63.5,0.8,26.32,2.01
3917,66,1,25,190.0,95.0,27.9,63.7,0.8,26.32,2.01
3918,66,1,25,190.0,95.0,27.9,64.0,0.8,26.32,2.01
3919,66,1,25,190.0,95.0,26.9,62.8,0.5,26.32,2.01
3920,66,1,25,190.0,95.0,26.3,63.5,0.5,26.32,2.01
3921,66,1,25,190.0,95.0,25.9,62.5,0.1,26.32,2.01
3922,66,1,25,190.0,95.0,24.7,60.6,-0.1,26.32,2.01
3923,66,1,25,190.0,95.0,24.2,58.5,-0.3,26.32,2.01
3924,66,1,25,190.0,95.0,24.4,59.3,-0.3,26.32,2.01
3925,66,1,25,190.0,95.0,25.2,55.6,-0.3,26.32,2.01
3926,66,1,25,190.0,95.0,25.2,54.7,-0.3,26.32,2.01
3927,66,1,25,190.0,95.0,24.7,60.3,-0.3,26.32,2.01
3928,66,1,25,190.0,95.0,25.2,59.9,-0.3,26.32,2.01
3929,66,1,25,190.0,95.0,25.4,58.7,-0.3,26.32,2.01
3930,66,1,25,190.0,95.0,24.5,60.1,-0.5,26.32,2.01
3931,66,1,25,190.0,95.0,24.1,59.6,-0.5,26.32,2.01
3932,66,1,25,190.0,95.0,24.2,64.2,-0.6,26.32,2.01
3933,66,1,25,190.0,95.0,24.6,65.0,-0.6,26.32,2.01
3934,66,1,25,190.0,95.0,24.3,62.4,0.0,26.32,2.01
3935,66,1,25,190.0,95.0,24.7,61.7,0.0,26.32,2.01
3936,66,1,25,190.0,95.0,26.5,60.0,0.0,26.32,2.01
3937,66,1,25,190.0,95.0,27.4,58.3,0.0,26.32,2.01
3938,66,1,25,190.0,95.0,27.9,57.4,0.5,26.32,2.01
3939,66,1,25,190.0,95.0,28.2,56.7,0.5,26.32,2.01
3940,66,1,25,190.0,95.0,26.6,56.0,0.1,26.32,2.01
3941,66,1,25,190.0,95.0,26.4,58.0,0.0,26.32,2.01
3942,66,1,25,190.0,95.0,24.8,67.0,0.0,26.32,2.01
3943,66,1,25,190.0,95.0,24.8,67.0,0.0,26.32,2.01
3944,66,1,25,190.0,95.0,25.1,67.2,-0.1,26.32,2.01
3945,66,1,25,190.0,95.0,25.1,66.8,0.0,26.32,2.01
3946,66,1,25,190.0,95.0,25.2,66.0,-0.1,26.32,2.01
3947,66,1,25,190.0,95.0,25.3,65.5,-0.2,26.32,2.01
3948,66,1,25,190.0,95.0,25.3,65.0,-0.1,26.32,2.01
3949,66,1,25,190.0,95.0,25.3,65.0,-0.1,26.32,2.01
3950,66,1,25,190.0,95.0,22.8,64.0,-1.0,26.32,2.01
3951,66,1,25,190.0,95.0,22.8,64.0,-1.0,26.32,2.01
3952,66,1,25,190.0,95.0,22.8,67.4,-1.0,26.32,2.01
3953,66,1,25,190.0,95.0,22.5,66.4,-1.5,26.32,2.01
3954,66,1,25,190.0,95.0,22.3,65.6,-1.5,26.32,2.01
3955,66,1,25,190.0,95.0,21.7,66.5,-1.5,26.32,2.01
3956,66,1,25,190.0,95.0,21.6,66.3,-1.5,26.32,2.01
3957,66,1,25,190.0,95.0,24.5,64.4,-0.5,26.32,2.01
3958,66,1,25,190.0,95.0,24.9,64.1,-0.5,26.32,2.01
3959,67,0,23,163.0,55.0,27.9,56.4,3.0,20.7,0.86
3960,67,0,23,163.0,55.0,28.1,58.7,3.0,20.7,0.86
3961,67,0,23,163.0,55.0,28.4,59.9,3.0,20.7,0.86
3962,67,0,23,163.0,55.0,28.4,61.5,3.0,20.7,0.86
3963,67,0,23,163.0,55.0,27.5,63.3,0.0,20.7,0.86
3964,67,0,23,163.0,55.0,27.3,62.6,0.0,20.7,0.86
3965,67,0,23,163.0,55.0,27.3,62.6,0.0,20.7,0.86
3966,67,0,23,163.0,55.0,26.2,62.0,0.0,20.7,0.86
3967,67,0,23,163.0,55.0,26.8,60.6,0.0,20.7,0.86
3968,67,0,23,163.0,55.0,26.8,60.6,0.0,20.7,0.86
3969,67,0,23,163.0,55.0,25.2,62.2,-1.0,20.7,0.86
3970,67,0,23,163.0,55.0,24.7,58.5,-3.0,20.7,0.86
3971,67,0,23,163.0,55.0,24.7,58.2,-3.0,20.7,0.86
3972,67,0,23,163.0,55.0,24.5,56.8,-3.0,20.7,0.86
3973,67,0,23,163.0,55.0,25.0,55.4,-3.0,20.7,0.86
3974,67,0,23,163.0,55.0,23.7,58.9,0.0,20.7,0.86
3975,67,0,23,163.0,55.0,24.0,57.4,0.0,20.7,0.86
3976,67,0,23,163.0,55.0,25.4,53.0,0.0,20.7,0.86
3977,67,0,23,163.0,55.0,25.4,51.2,0.0,20.7,0.86
3978,67,0,23,163.0,55.0,25.6,51.8,0.0,20.7,0.86
3979,67,0,23,163.0,55.0,25.5,50.4,0.0,20.7,0.86
3980,67,0,23,163.0,55.0,25.4,49.5,-1.0,20.7,0.86
3981,67,0,23,163.0,55.0,24.4,59.6,0.0,20.7,0.86
3982,67,0,23,163.0,55.0,24.6,59.3,0.0,20.7,0.86
3983,67,0,23,163.0,55.0,24.6,59.1,-1.0,20.7,0.86
3984,67,0,23,163.0,55.0,24.7,59.4,-1.0,20.7,0.86
3985,67,0,23,163.0,55.0,25.3,60.4,0.0,20.7,0.86
3986,67,0,23,163.0,55.0,25.6,59.8,0.0,20.7,0.86
3987,67,0,23,163.0,55.0,25.8,59.6,0.0,20.7,0.86
3988,67,0,23,163.0,55.0,25.9,59.0,0.0,20.7,0.86
3989,67,0,23,163.0,55.0,26.3,59.4,0.0,20.7,0.86
3990,67,0,23,163.0,55.0,26.4,59.7,0.5,20.7,0.86
3991,67,0,23,163.0,55.0,26.8,60.6,0.5,20.7,0.86
3992,67,0,23,163.0,55.0,27.0,60.8,0.0,20.7,0.86
3993,67,0,23,163.0,55.0,27.0,60.8,0.0,20.7,0.86
3994,67,0,23,163.0,55.0,26.9,60.8,0.5,20.7,0.86
3995,67,0,23,163.0,55.0,26.9,61.2,0.0,20.7,0.86
3996,67,0,23,163.0,55.0,24.2,62.6,1.0,20.7,0.86
3997,67,0,23,163.0,55.0,25.1,60.4,0.0,20.7,0.86
3998,67,0,23,163.0,55.0,25.9,57.6,1.0,20.7,0.86
3999,67,0,23,163.0,55.0,26.2,55.8,0.0,20.7,0.86
4000,67,0,23,163.0,55.0,26.3,54.2,0.0,20.7,0.86
4001,67,0,23,163.0,55.0,26.4,53.2,0.0,20.7,0.86
4002,67,0,23,163.0,55.0,26.8,56.9,1.0,20.7,0.86
4003,67,0,23,163.0,55.0,24.7,69.4,-1.0,20.7,0.86
4004,67,0,23,163.0,55.0,22.2,68.6,-2.0,20.7,0.86
4005,67,0,23,163.0,55.0,22.1,73.5,-2.0,20.7,0.86
4006,67,0,23,163.0,55.0,22.4,76.9,-3.0,20.7,0.86
4007,67,0,23,163.0,55.0,23.8,73.1,0.0,20.7,0.86
4008,67,0,23,163.0,55.0,24.2,72.6,0.0,20.7,0.86
4009,67,0,23,163.0,55.0,24.6,71.5,0.0,20.7,0.86
4010,67,0,23,163.0,55.0,25.0,70.9,0.0,20.7,0.86
4011,67,0,23,163.0,55.0,25.2,70.4,-1.0,20.7,0.86
4012,67,0,23,163.0,55.0,25.3,70.3,0.0,20.7,0.86
4013,67,0,23,163.0,55.0,22.7,69.3,-2.0,20.7,0.86
4014,67,0,23,163.0,55.0,23.0,68.0,-1.0,20.7,0.86
4015,67,0,23,163.0,55.0,23.1,66.5,-2.0,20.7,0.86
4016,67,0,23,163.0,55.0,23.2,65.9,-3.0,20.7,0.86
4017,67,0,23,163.0,55.0,23.7,65.8,-3.0,20.7,0.86
4018,67,0,23,163.0,55.0,23.7,69.6,-1.0,20.7,0.86
4019,67,0,23,163.0,55.0,23.8,68.1,-1.0,20.7,0.86
4020,67,0,23,163.0,55.0,25.1,67.4,0.0,20.7,0.86
4021,67,0,23,163.0,55.0,25.1,67.4,0.0,20.7,0.86
4022,67,0,23,163.0,55.0,25.7,66.2,0.0,20.7,0.86
4023,67,0,23,163.0,55.0,26.7,63.0,0.0,20.7,0.86
4024,67,0,23,163.0,55.0,27.2,62.0,1.0,20.7,0.86
4025,67,0,23,163.0,55.0,27.4,60.8,1.0,20.7,0.86
4026,67,0,23,163.0,55.0,27.6,59.9,0.1,20.7,0.86
4027,67,0,23,163.0,55.0,27.1,61.6,0.0,20.7,0.86
4028,67,0,23,163.0,55.0,24.0,54.2,0.0,20.7,0.86
4029,67,0,23,163.0,55.0,24.0,54.2,0.0,20.7,0.86
4030,67,0,23,163.0,55.0,23.9,53.4,0.0,20.7,0.86
4031,67,0,23,163.0,55.0,23.0,57.9,0.0,20.7,0.86
4032,67,0,23,163.0,55.0,23.6,54.5,-2.0,20.7,0.86
4033,67,0,23,163.0,55.0,24.6,56.4,-3.0,20.7,0.86
4034,67,0,23,163.0,55.0,24.3,58.2,-3.0,20.7,0.86
4035,67,0,23,163.0,55.0,23.2,60.0,-2.0,20.7,0.86
4036,67,0,23,163.0,55.0,23.5,59.3,-3.0,20.7,0.86
4037,67,0,23,163.0,55.0,25.2,57.4,0.0,20.7,0.86
4038,67,0,23,163.0,55.0,25.8,56.7,0.0,20.7,0.86
4039,67,0,23,163.0,55.0,26.1,56.5,0.0,20.7,0.86
4040,67,0,23,163.0,55.0,26.4,57.1,0.0,20.7,0.86
4041,67,0,23,163.0,55.0,26.7,56.6,0.0,20.7,0.86
4042,67,0,23,163.0,55.0,26.7,56.5,0.0,20.7,0.86
4043,67,0,23,163.0,55.0,25.2,64.2,0.0,20.7,0.86
4044,67,0,23,163.0,55.0,25.3,64.5,0.0,20.7,0.86
4045,67,0,23,163.0,55.0,25.2,63.3,0.0,20.7,0.86
4046,67,0,23,163.0,55.0,22.8,64.0,-2.0,20.7,0.86
4047,67,0,23,163.0,55.0,22.8,67.4,-2.0,20.7,0.86
4048,67,0,23,163.0,55.0,22.5,66.4,-3.0,20.7,0.86
4049,67,0,23,163.0,55.0,22.3,65.6,-3.0,20.7,0.86
4050,67,0,23,163.0,55.0,21.7,66.5,-3.0,20.7,0.86
4051,67,0,23,163.0,55.0,21.6,66.3,-3.0,20.7,0.86
4052,67,0,23,163.0,55.0,24.9,64.1,0.0,20.7,0.86
4053,67,0,23,163.0,55.0,25.1,63.8,0.0,20.7,0.86
4054,67,0,23,163.0,55.0,25.2,63.1,0.0,20.7,0.86
4055,68,1,28,185.0,85.0,27.9,56.4,2.0,24.84,1.59
4056,68,1,28,185.0,85.0,28.1,58.7,2.0,24.84,1.59
4057,68,1,28,185.0,85.0,28.4,59.9,2.5,24.84,1.59
4058,68,1,28,185.0,85.0,28.4,61.5,2.5,24.84,1.59
4059,68,1,28,185.0,85.0,27.5,63.3,1.0,24.84,1.59
4060,68,1,28,185.0,85.0,27.3,62.6,0.5,24.84,1.59
4061,68,1,28,185.0,85.0,27.1,61.8,0.0,24.84,1.59
4062,68,1,28,185.0,85.0,26.2,62.0,1.0,24.84,1.59
4063,68,1,28,185.0,85.0,26.8,60.6,2.0,24.84,1.59
4064,68,1,28,185.0,85.0,26.8,60.6,2.0,24.84,1.59
4065,68,1,28,185.0,85.0,25.2,62.2,0.0,24.84,1.59
4066,68,1,28,185.0,85.0,24.7,58.5,0.0,24.84,1.59
4067,68,1,28,185.0,85.0,24.7,58.2,0.0,24.84,1.59
4068,68,1,28,185.0,85.0,24.5,56.8,0.0,24.84,1.59
4069,68,1,28,185.0,85.0,25.0,55.4,0.0,24.84,1.59
4070,68,1,28,185.0,85.0,23.7,58.9,1.0,24.84,1.59
4071,68,1,28,185.0,85.0,24.0,57.4,0.0,24.84,1.59
4072,68,1,28,185.0,85.0,25.4,53.0,0.0,24.84,1.59
4073,68,1,28,185.0,85.0,25.4,51.2,1.0,24.84,1.59
4074,68,1,28,185.0,85.0,25.6,51.8,0.0,24.84,1.59
4075,68,1,28,185.0,85.0,25.5,50.4,0.0,24.84,1.59
4076,68,1,28,185.0,85.0,25.4,49.5,0.0,24.84,1.59
4077,68,1,28,185.0,85.0,27.6,62.3,1.0,24.84,1.59
4078,68,1,28,185.0,85.0,27.9,62.4,1.5,24.84,1.59
4079,68,1,28,185.0,85.0,28.1,61.2,2.0,24.84,1.59
4080,68,1,28,185.0,85.0,28.3,61.5,2.0,24.84,1.59
4081,68,1,28,185.0,85.0,27.9,62.1,1.5,24.84,1.59
